Age,Sleep_Hours,Screen_Time,Stress_Level,Noise_Exposure,Social_Interaction,Work_Hours,Exercise_Hours,Caffeine_Intake,Multitasking_Habit,Anxiety_Score,Depression_Score,Sensory_Sensitivity,Meditation_Habit,Overthinking_Score,Irritability_Score,Headache_Frequency,Sleep_Quality,Tech_Usage_Hours,Heart_Rate,Overstimulated
29.0,4.117063813,5.429957714,5,-0.046645174,-1.016928476,3.1499886,1.702607232,3.0,1.0,5,6.0,1.005355327,1.0,2.0,1.404672451,3.0,1.892338911,5.871177329,73.51905035,0
29.0,3.18410651,10.75037645,5,2.558886913,3.721605027,14.63848521,0.928828268,4.0,1.0,3,2.0,1.896556128,0.0,6.0,6.594187619,2.0,1.590293347,5.215372126,74.85086419,1
22.0,5.980991317,11.93911214,5,4.260684592,9.614798664,12.12337486,1.107971658,2.0,0.0,6,5.0,4.642036109,1.0,3.0,5.594187619,4.0,2.923604737,4.74175985,85.69631469,1
21.0,4.085992842,12.92594492,8,4.301705598,8.223146758,16.72297399,-0.476498064,1.0,1.0,9,4.0,5.457496019,0.0,3.0,5.594187619,6.0,1.414818935,7.927318217,89.65815622,1
29.0,1.56029606,12.59921287,6,1.130243975,3.476791923,15.23851898,1.228397721,3.0,1.0,8,8.0,3.97152514,1.0,8.0,6.405812381,4.0,2.427006658,8.450588134,90.30159738,1
29.0,7.322438489,1.370221513,-2,0.185431589,5.340072635,9.220876525,0.88040098,2.0,0.0,6,3.0,-0.294620034,0.0,2.0,4.595327549,3.0,3.564313468,-1.594238271,59.05304789,0
18.0,6.396895302,3.870473633,10,4.363064879,7.19567518,9.299473159,1.580466013,0.0,0.0,6,5.0,3.075712661,1.0,3.0,3.594187619,0.0,1.051586831,8.095185771,87.90748522,1
28.0,5.141240369,9.794632156,10,3.554297795,8.289888264,11.93057985,2.476698138,3.0,0.0,10,5.0,4.022336077,0.0,4.0,1.594187619,2.0,0.377536533,11.9592338,96.79107936,1
27.0,8.282284971,3.275298902,5,1.883099398,10.56260141,6.795847319,2.042765053,0.0,1.0,6,9.0,2.556815799,1.0,6.0,1.404672451,5.0,3.168203742,4.782477406,64.86858494,0
27.0,10.74543138,5.856519629,7,1.831675739,6.799904399,3.277672177,3.625029324,3.0,0.0,5,1.0,3.060554884,0.0,8.0,5.595327549,5.0,2.201278448,2.970287932,77.19605716,0
29.0,2.155444655,14.4493449,8,4.532994903,5.411830177,13.74435365,1.509739728,1.0,1.0,10,5.0,2.836499312,0.0,5.0,1.594187619,5.0,3.657680455,7.766374506,80.49349372,1
19.0,6.945313468,8.555037562,10,3.109752743,1.744520037,15.23306171,0.091214417,1.0,1.0,7,6.0,4.89981947,0.0,5.0,7.405812381,2.0,3.120419007,6.357351409,90.48564116,1
29.0,8.623809926,8.46220014,8,4.136610203,9.70337446,12.99055377,-0.455687282,2.0,0.0,10,7.0,1.424890908,0.0,2.0,8.405812381,1.0,3.03525852,4.400995995,86.75906381,1
21.0,7.527321489,7.399027635,4,1.174974259,5.621243507,7.264466757,2.503541279,4.0,1.0,7,6.0,-0.371802326,0.0,2.0,5.404672451,5.0,2.11089717,4.423727376,71.0759383,0
22.0,3.674359697,2.600045746,-2,0.121335656,-0.892648944,10.6713854,2.977639152,2.0,0.0,7,5.0,0.255880324,1.0,4.0,3.595327549,2.0,2.346147542,-1.530494496,63.71471966,0
19.0,5.007817295,7.583414779,2,5.313709634,0.146922884,10.26445988,1.975551246,0.0,1.0,8,5.0,3.848279066,0.0,8.0,1.594187619,2.0,-0.355243,7.930420932,64.83724268,1
24.0,2.771379957,11.35482573,7,4.085109032,6.568366532,13.36182715,0.047614338,4.0,0.0,5,3.0,1.545140379,0.0,4.0,6.594187619,1.0,0.061460793,12.29336716,85.48120715,1
26.0,6.094596714,11.77299255,7,2.691158288,8.008376798,8.709891781,1.044946409,1.0,0.0,8,1.0,-0.831620846,0.0,3.0,6.594187619,0.0,2.559607101,8.065291227,87.40014048,1
19.0,8.867217538,4.844472724,0,3.478604961,3.987795514,11.86787306,1.29515949,3.0,1.0,5,6.0,0.534098277,0.0,7.0,5.404672451,1.0,3.264097562,3.041515471,68.38631666,0
22.0,5.591327481,2.066420859,6,-0.046391044,3.709734272,4.975901707,2.43751333,2.0,0.0,3,3.0,-0.180099493,0.0,4.0,5.595327549,2.0,3.124074732,6.827480371,82.79758773,0
29.0,9.200606103,8.545375416,10,0.347115452,1.793977739,8.104379365,2.552245533,0.0,1.0,5,6.0,-1.181611429,0.0,7.0,9.404672451,4.0,2.174469874,2.940631335,89.98489598,0
27.0,5.063547978,1.353427192,5,0.438986723,5.709802146,3.69101974,3.040148872,3.0,0.0,2,8.0,-1.376619146,1.0,5.0,6.404672451,4.0,3.651443692,3.08257773,79.01151971,0
20.0,10.32544379,8.237948183,7,6.021777771,6.542804483,17.19969273,0.941544288,2.0,1.0,12,7.0,3.979789338,1.0,9.0,7.405812381,5.0,-0.307549418,12.33858173,89.44008079,1
25.0,2.470805304,3.900707774,5,1.323733158,1.677067573,13.44038064,0.864514074,0.0,1.0,5,7.0,4.373082872,1.0,5.0,4.404672451,2.0,4.302735383,0.568169685,91.3650969,0
26.0,8.082408025,5.035271328,7,3.382868389,4.890816234,4.838694192,1.025878749,3.0,0.0,-1,6.0,-2.389199172,0.0,6.0,3.404672451,6.0,1.667630863,2.99282506,83.92584493,0
29.0,7.081879089,7.683101504,12,3.702851722,10.80545724,7.805541771,-0.558940144,1.0,1.0,11,6.0,-0.655720108,0.0,1.0,2.405812381,1.0,2.486884165,10.52093204,92.0841665,1
28.0,6.591883704,9.56437878,7,4.298908182,4.274638255,13.36161891,1.079433528,4.0,1.0,6,9.0,1.031127645,0.0,8.0,2.405812381,2.0,-0.250481148,13.06304901,87.19539978,1
25.0,7.806289103,10.39303426,4,1.914491395,2.383969657,12.88649436,2.430270934,1.0,1.0,4,6.0,-0.62558746,1.0,5.0,7.404672451,5.0,2.444419116,7.29825172,77.16299905,0
19.0,12.03072476,4.640027156,9,2.161459665,8.526320733,10.62781292,1.747911048,1.0,0.0,12,6.0,3.3383874,0.0,1.0,5.405812381,1.0,2.594657879,8.887131142,83.66246314,1
19.0,1.53094632,12.00256649,11,2.135450931,9.083647405,5.202046937,1.675762373,1.0,0.0,2,7.0,2.5606601,0.0,4.0,8.405812381,4.0,2.684701945,8.39866177,101.0546059,1
30.0,3.766763917,12.84486945,6,5.873424996,5.474828598,3.895884891,-0.360024851,2.0,0.0,11,4.0,6.429991292,1.0,8.0,2.594187619,6.0,0.87017069,10.51602896,87.46868457,1
30.0,3.197619735,8.957321304,8,3.500210721,8.256660602,7.4636345,-0.654165236,3.0,0.0,7,7.0,3.925797459,0.0,7.0,5.405812381,3.0,2.592803045,9.908257838,89.97005939,1
20.0,3.450480524,7.251421431,14,2.027553679,2.221663117,9.020514888,0.441220194,3.0,0.0,10,5.0,1.074692761,1.0,4.0,1.594187619,3.0,1.329030648,9.757155235,101.3510618,1
23.0,5.843370767,3.365410733,5,3.874942161,6.767200082,8.840314239,2.651063344,2.0,1.0,6,2.0,3.402937059,1.0,1.0,6.594187619,1.0,0.43556971,7.259593032,86.29892228,1
21.0,5.893449598,9.884115366,9,2.32756728,6.434303251,17.8544854,0.618614759,3.0,0.0,7,8.0,3.455412858,1.0,7.0,2.405812381,2.0,0.841048411,5.316225541,95.53262142,1
30.0,10.45703838,3.305865942,2,2.663263153,-2.178498958,1.639148286,1.61805153,3.0,1.0,5,1.0,0.298921618,1.0,8.0,2.595327549,4.0,4.510891122,3.904049433,64.8840504,0
18.0,8.081172105,15.65100265,6,3.832881089,4.086146759,11.11397537,-0.991374889,0.0,0.0,8,4.0,4.848544178,0.0,3.0,1.594187619,4.0,0.932654481,8.113316587,81.4264538,1
27.0,7.492934248,1.565719568,0,0.513446835,2.359551684,9.455891677,3.275848078,1.0,0.0,6,8.0,3.79974183,1.0,7.0,7.404672451,1.0,2.099878693,2.313250884,66.16050197,0
28.0,6.741601795,8.575136463,3,4.456483624,9.671565474,15.66664532,1.317011523,4.0,0.0,7,4.0,3.223965642,0.0,1.0,5.594187619,4.0,0.409963981,9.380318105,80.70055599,1
24.0,1.37016898,5.649160373,6,1.321399415,3.215222175,14.75880827,2.575355672,4.0,0.0,6,1.0,3.840027267,1.0,4.0,1.594187619,6.0,1.986246469,4.100621426,83.96816667,1
24.0,5.28351252,6.137449223,2,-0.175699695,2.967578848,4.780091606,0.873034616,2.0,0.0,8,8.0,-1.209782542,1.0,4.0,2.404672451,4.0,1.1173929,3.823489312,70.06461093,0
20.0,4.776611613,8.691682884,3,1.920976223,12.91550168,8.106152896,0.195452396,1.0,0.0,6,6.0,4.35074826,1.0,6.0,3.405812381,6.0,2.099455121,5.604744356,82.95689973,1
27.0,4.318129225,1.512345818,6,4.608927383,9.286916042,9.732495199,1.124871651,1.0,1.0,7,6.0,2.650048004,0.0,4.0,7.405812381,3.0,1.683613727,6.349983074,89.95623963,1
26.0,9.757866816,0.247757377,-2,2.846829865,1.419099432,8.664397328,1.605493527,3.0,0.0,5,4.0,1.579673264,1.0,3.0,3.595327549,5.0,1.862597972,0.942291372,61.66351444,0
21.0,4.111420756,8.428083252,3,6.204464418,2.991569268,7.123540605,-0.219198246,2.0,0.0,7,7.0,1.672030246,0.0,7.0,6.405812381,1.0,2.011023231,6.526140973,71.1465069,1
21.0,7.622310866,2.809354931,5,4.391357641,1.122808378,4.327013329,2.837113596,3.0,0.0,4,7.0,2.073821912,0.0,3.0,2.404672451,1.0,3.968934429,7.451291579,82.90717061,0
24.0,4.643663746,8.301850269,5,2.864654651,1.847291709,14.85201519,0.668452283,3.0,0.0,10,9.0,3.310664569,1.0,1.0,5.405812381,1.0,-0.241736666,8.681532296,84.989568,1
26.0,6.404531426,15.30001443,5,3.003846586,8.998082746,8.147271295,0.399439975,2.0,0.0,7,6.0,3.881186553,0.0,8.0,5.405812381,2.0,1.447645435,5.163259273,75.50419003,1
24.0,2.870831763,11.0807394,11,2.274462331,12.93421007,5.85598914,0.940709144,2.0,1.0,10,6.0,0.97684974,1.0,9.0,1.405812381,2.0,2.761531353,10.80096961,99.14506388,1
20.0,5.561890218,14.584005,8,2.332745333,4.989536837,16.65188984,1.340225383,2.0,1.0,3,6.0,2.38289551,0.0,6.0,7.405812381,1.0,2.906211534,9.577556567,92.13093683,1
24.0,8.303697557,14.99125067,8,0.808792813,5.970316566,6.773783857,0.367307774,4.0,1.0,7,8.0,3.919020983,0.0,1.0,8.405812381,0.0,1.117404637,12.79550502,100.1055216,1
20.0,6.902733277,10.39779228,9,1.795009201,7.254420627,13.95505304,0.871077948,2.0,1.0,10,3.0,2.38766603,0.0,3.0,5.594187619,4.0,-0.682939211,5.011442545,81.44957506,1
25.0,6.613874975,10.12708947,9,4.065399973,4.785540613,8.821229061,1.451205808,2.0,0.0,8,1.0,6.718653871,0.0,4.0,6.594187619,2.0,0.494001276,7.797563348,94.17408751,1
29.0,6.917277104,9.158703129,6,2.499387371,2.850758453,7.571843379,2.701127255,3.0,0.0,3,3.0,-0.628976403,0.0,9.0,2.595327549,3.0,4.437995731,0.607314983,74.62356959,0
30.0,3.658098695,9.80493439,4,5.341022869,3.68929829,9.732252182,-0.577204031,2.0,1.0,5,9.0,1.995576811,1.0,7.0,4.405812381,1.0,1.371581953,6.372805085,79.44444786,1
21.0,7.457641667,4.77914941,1,1.039303872,2.701661933,10.59583599,1.712703882,4.0,1.0,3,8.0,-1.888818841,0.0,8.0,5.404672451,5.0,4.416231592,-0.757305632,81.19224051,0
26.0,4.678736411,6.003672195,7,2.489415169,5.713583909,14.09038197,1.923307235,0.0,1.0,8,1.0,3.079074489,0.0,5.0,5.594187619,4.0,0.310886451,5.538884323,82.44387796,1
22.0,3.723097042,7.9126399979999995,2,1.986331897,2.755548073,12.0845273,3.013952955,2.0,1.0,3,4.0,2.017153877,0.0,6.0,8.595327549,3.0,4.040655024,-0.753952961,70.78839324,0
20.0,4.610236799,6.848641021,2,3.421422344,6.906568189,12.07694688,-0.366595533,3.0,1.0,5,4.0,4.13058872,0.0,4.0,4.594187619,3.0,0.910801614,9.079074709,85.30027906,1
19.0,7.54389094,7.9126399979999995,7,0.979953884,-1.563981465,6.944437887,0.79929672,1.0,1.0,3,5.0,-0.338746181,0.0,6.0,8.595327549,4.0,1.207792795,3.265775681,75.94301217,0
21.0,9.555245323,8.834023935,2,3.193649115,-1.863936621,8.408505271,3.705035456,2.0,1.0,6,8.0,-1.834825958,0.0,4.0,9.404672451,4.0,3.490934304,2.305580513,75.43775077,0
21.0,7.561659595,7.518505868,5,1.117231769,1.954627913,4.795026374,0.492602266,4.0,1.0,-1,7.0,1.630734652,0.0,1.0,2.404672451,5.0,4.150472202,7.096182757,77.37348137,0
25.0,10.71352007,4.913886565,1,1.636259276,3.882877514,3.387782011,2.419959033,0.0,0.0,7,2.0,-1.271370162,1.0,4.0,8.595327549,2.0,2.80802006,6.846405758,65.58409461,0
22.0,5.435771586,9.556288469,7,1.0788611,7.213774592,9.793729851,1.087067411,4.0,0.0,10,6.0,0.885048569,0.0,4.0,6.405812381,3.0,1.404723902,13.48186812,88.54006924,1
29.0,2.065392643,5.156796119,8,3.282315344,11.06102711,11.1905893,-0.624830811,2.0,1.0,8,2.0,4.349268499,0.0,5.0,6.594187619,1.0,-0.048036916,9.560807231,84.69319369,1
22.0,6.037027868,9.313320645,5,2.348973964,6.90730253,12.00918185,-0.265861281,3.0,1.0,11,8.0,1.15937266,0.0,8.0,4.405812381,0.0,2.812034907,8.621529409,83.12249405,1
24.0,2.648861238,5.321870373,8,1.703401697,10.94972635,12.40902446,-1.01271383,2.0,1.0,5,6.0,2.431625037,0.0,3.0,7.405812381,4.0,1.313562435,7.579954134,88.82784049,1
20.0,7.714578204,6.095496888,6,3.052092099,7.507349795,10.95863255,1.114846978,1.0,1.0,10,7.0,3.972049642,1.0,4.0,3.405812381,3.0,4.666185822,6.914934353,79.91591285,1
30.0,10.36764801,0.581390634,6,0.529010259,3.857671744,13.57620736,1.065200618,2.0,0.0,7,8.0,3.351565915,0.0,7.0,3.404672451,3.0,2.323864691,10.33900074,81.29008902,0
30.0,7.009384975,3.813034761,5,1.442734436,4.318716783,8.771204436,3.028333952,2.0,1.0,8,2.0,3.843057905,1.0,5.0,8.595327549,3.0,3.417226982,5.028315034,81.52963471,0
29.0,8.530888916,11.40515695,7,1.440789011,8.393668581,16.53157491,0.87560502,0.0,1.0,7,3.0,4.857795354,0.0,2.0,0.594187619,5.0,-0.122321527,4.672391868,88.48250744,1
22.0,3.972636086,14.1083449,7,3.770123789,3.734883261,12.59315422,0.756865965,1.0,0.0,8,9.0,5.26676459,0.0,5.0,8.405812381,5.0,4.098544048,5.818841278,80.07452616,1
20.0,5.274649206,3.362532225,11,2.518459158,10.35620503,14.19831893,0.982191871,0.0,1.0,4,1.0,1.090784919,1.0,5.0,4.594187619,2.0,0.320227656,11.63857835,93.80233475,1
22.0,3.697080701,7.761632548,1,0.937365002,2.230689691,2.430570034,0.439231139,4.0,0.0,3,5.0,1.684355546,0.0,4.0,2.595327549,4.0,2.742095615,3.128215697,80.86146164,0
23.0,2.043746676,10.45132679,11,5.38317006,9.004550149,15.6553401,2.020980872,4.0,1.0,3,9.0,3.658062389,0.0,3.0,5.405812381,6.0,1.206299004,4.49462159,99.91668081,1
21.0,7.175697458,7.015771659,2,4.786919637,5.057054218,15.02634506,-0.908528196,1.0,1.0,8,5.0,3.417454027,0.0,9.0,2.594187619,4.0,1.781815332,8.430662173,75.33869527,1
28.0,6.568239752,5.741110605,8,-0.090899688,2.868722443,13.45745495,1.277401568,3.0,0.0,2,1.0,5.14253625,1.0,5.0,8.594187619,3.0,2.581932589,9.104263885,91.24813359,1
29.0,2.233993447,11.67524693,6,3.786955309,7.476944426,10.16044523,3.041632659,2.0,0.0,13,5.0,5.098936702,0.0,5.0,8.594187619,6.0,2.584950138,12.1726509,70.93028027,1
27.0,6.444368299,6.747516274,3,2.569934858,3.02544917,6.97819922,2.774045732,2.0,1.0,6,7.0,2.189343012,0.0,9.0,4.404672451,0.0,4.486852599,7.999032785,83.57827298,0
26.0,9.056908426,0.796312044,2,2.326160207,4.186909511,3.151665248,1.716123531,0.0,0.0,-1,5.0,1.465444884,1.0,6.0,0.595327549,2.0,2.58533295,4.571641335,71.26372212,0
27.0,7.949076275,12.98573971,10,2.481835811,6.064797889,11.66906113,1.737113542,2.0,0.0,8,5.0,2.366665909,1.0,4.0,3.594187619,3.0,0.775788167,12.56662919,95.8874865,1
20.0,7.870494147,6.623368006,4,1.78879985,10.62114868,2.80859788,3.103878015,0.0,1.0,8,6.0,1.48379613,1.0,8.0,3.404672451,0.0,1.646191554,-0.855701286,81.14911775,0
18.0,3.354028846,7.94046714,1,0.253331585,6.215620775,10.17017511,1.405594069,1.0,0.0,5,3.0,3.199224144,0.0,1.0,2.594187619,4.0,-0.437250592,1.917741378,71.47271522,1
25.0,8.651556068,6.393088815,8,1.1958965,9.932461083,15.60766811,1.241291507,2.0,1.0,11,7.0,1.920023624,0.0,2.0,3.405812381,4.0,0.449545607,4.724500778,95.18392525,1
26.0,6.265608523,11.58393971,6,4.425189865,6.829283294,11.06449651,2.19900649,3.0,0.0,7,7.0,3.079837848,1.0,9.0,3.405812381,3.0,3.274161273,5.815714092,88.39460467,1
28.0,9.117309537,0.721401721,3,3.384408315,2.524712645,1.794243141,1.333139394,2.0,1.0,4,7.0,-0.272649183,1.0,9.0,5.404672451,4.0,4.092053113,4.713413708,66.23904934,0
28.0,7.56958135,8.338053992,8,4.546210049,11.31203276,6.655672006,0.367284206,1.0,1.0,6,6.0,4.284840437,0.0,7.0,7.405812381,4.0,0.542392112,6.69328732,85.15308448,1
28.0,8.433160495,12.21751043,8,1.258759041,11.46880781,9.362466136,2.152984197,1.0,0.0,7,7.0,4.779678122,1.0,1.0,5.405812381,2.0,1.701748179,8.161485218,86.77769845,1
28.0,4.223213239,9.605798974,1,1.16535249,2.830645286,7.655018848,1.760275192,4.0,1.0,8,9.0,2.910414507,0.0,1.0,6.404672451,2.0,3.604778832,4.417903101,77.05197469,0
19.0,0.65913854,12.87235126,3,2.214730588,3.6612942,15.78465604,0.137132174,2.0,1.0,9,1.0,3.357304107,0.0,4.0,3.594187619,3.0,1.885470668,10.90939027,83.27233402,1
28.0,5.697455507,3.096509841,-2,2.263919714,3.564721584,7.501336627,0.435779902,1.0,0.0,-3,6.0,2.50097497,0.0,7.0,3.404672451,5.0,2.689920774,6.430535374,57.96999359,0
21.0,2.590173565,10.11024646,4,2.103923239,5.051110779,8.667579509,2.412939402,3.0,0.0,4,9.0,0.952935775,1.0,4.0,9.404672451,2.0,2.103030561,1.653558587,80.0552402,0
22.0,5.798805417,7.900763468,8,3.984241314,10.45240912,8.00151741,1.200396406,1.0,1.0,8,6.0,4.04586423,0.0,2.0,7.405812381,6.0,1.575869349,11.61520683,87.73807622,1
27.0,3.118745739,6.594660169,10,3.143202239,11.28564201,7.026132976,0.810265819,4.0,1.0,11,8.0,3.033046654,0.0,6.0,9.405812381,6.0,3.247352057,6.292434691,102.5071766,1
21.0,3.020896797,12.83863792,7,-0.212896829,6.207299052,6.834222532,0.546358678,2.0,0.0,3,4.0,2.423115528,1.0,4.0,5.594187619,4.0,1.216483377,8.084389895,85.25241244,1
30.0,7.152431988,1.205669341,5,1.364550742,5.527867316,9.392847318,2.583918365,2.0,0.0,1,5.0,-0.137616578,0.0,6.0,6.595327549,1.0,1.88004309,2.597339521,81.12814272,0
21.0,2.53640077,4.584183908,11,3.861242309,4.729856753,6.013183628,0.066271146,2.0,1.0,4,5.0,1.288363609,0.0,5.0,2.594187619,4.0,2.363922553,7.770040381,105.7248976,1
26.0,2.928486511,10.42702512,7,1.244763358,7.36212668,5.315169551,0.967034677,2.0,1.0,6,5.0,0.317415774,1.0,6.0,7.594187619,3.0,1.932091124,6.23272076,80.38875066,1
18.0,7.152673496,4.206720436,4,0.408787484,2.561860075,7.464410435,1.554236727,4.0,0.0,8,7.0,1.084147652,0.0,2.0,2.404672451,2.0,5.623840435,1.400772541,80.77233496,0
27.0,11.0214697,5.774674127,2,1.841436741,0.769680592,9.184557265,1.816462872,3.0,0.0,1,7.0,3.478827268,1.0,1.0,6.404672451,2.0,4.236636002,2.572315764,78.22871844,0
20.0,9.530416211,2.012723782,11,2.518024346,5.054040865,13.59030692,0.229725913,1.0,0.0,10,6.0,5.517418044,1.0,3.0,7.405812381,4.0,3.082498979,7.124606997,100.8721565,1
24.0,8.512000647,10.37271075,0,0.990059193,-1.533652423,3.089576209,2.879609306,3.0,1.0,6,1.0,-0.99400175,0.0,9.0,8.595327549,4.0,1.805013417,1.143399861,68.13469757,0
27.0,7.035210955,12.76105981,6,2.754842929,7.512350205,13.5388258,-0.397407233,1.0,0.0,4,2.0,3.924733687,0.0,6.0,8.594187619,2.0,2.923789847,6.613452403,77.82350749,1
25.0,2.458071965,10.18536099,3,1.617756423,11.92555894,11.84499557,0.715906872,3.0,1.0,6,7.0,2.478301146,1.0,4.0,4.405812381,3.0,3.48402605,9.417697966,81.03755642,1
27.0,8.795284585,9.313689523,7,4.69741285,13.67576643,18.10357496,0.80504896,3.0,0.0,10,4.0,1.357140069,0.0,8.0,5.594187619,1.0,0.476844086,6.885214159,82.73859391,1
26.0,6.765490299,8.888302998,5,3.773036237,3.731823803,4.771416239,-1.290828257,4.0,1.0,7,3.0,1.191463803,0.0,4.0,4.594187619,2.0,0.533580611,1.907774066,84.53279349,1
21.0,6.728922092,2.559982822,7,-0.24785467,4.60457439,2.382315553,0.518014408,4.0,1.0,2,5.0,1.549525535,1.0,7.0,0.595327549,1.0,3.023132706,2.525532125,91.00226755,0
25.0,3.635557342,9.071341138,8,3.793350233,6.003655062,6.124174039,0.688562545,2.0,0.0,12,2.0,0.607665071,1.0,6.0,4.594187619,1.0,1.417170161,11.33137625,92.43976331,1
22.0,7.502792847,4.739524883,5,2.069356189,4.525161273,6.304088101,2.786769407,2.0,0.0,3,2.0,-0.790649963,0.0,6.0,0.595327549,1.0,1.906140518,-1.101321318,85.33254862,0
20.0,3.499113809,4.166242777,2,2.297386886,5.066163377,9.650067943,2.746861307,2.0,1.0,3,1.0,1.27000911,0.0,3.0,5.595327549,4.0,4.429539213,7.67987264,71.9985518,0
27.0,6.464637852,4.047197556,9,2.475318934,9.671795008,8.582903119,1.283334796,1.0,0.0,6,9.0,2.115246382,0.0,8.0,3.405812381,4.0,0.999895136,6.255361513,79.41215831,1
24.0,3.194525194,6.215352309,4,2.907996539,-0.032034042,10.54951369,1.001274549,2.0,1.0,1,4.0,5.11726334,0.0,4.0,3.594187619,3.0,0.967868224,7.860800235,78.26379359,1
26.0,7.663666336,0.049662179,2,-0.629403355,2.87599072,8.756796478,1.715583538,2.0,1.0,3,6.0,2.821126911,0.0,3.0,8.404672451,2.0,3.371307119,1.848018173,68.98319994,0
30.0,5.059967057,11.35839565,7,0.363406517,6.265409276,8.97886154,1.136534028,4.0,1.0,13,3.0,1.54903539,0.0,1.0,4.594187619,4.0,1.928908888,10.75957529,82.67926262,1
26.0,1.482042809,12.46728572,12,2.861001363,1.605219801,6.584740956,0.998814159,1.0,1.0,2,4.0,3.363157358,1.0,5.0,3.594187619,3.0,1.167012092,7.345276727,99.63167355,1
20.0,3.752866104,9.735080201,7,3.977659725,8.591272722,14.65426345,0.563742725,2.0,1.0,6,9.0,2.266408078,1.0,8.0,4.405812381,3.0,2.699636291,12.75989932,97.63458682,1
19.0,2.821653978,5.634048292,3,-0.208565787,9.340220722,13.99010276,0.434641912,0.0,0.0,6,4.0,0.83571638,1.0,9.0,0.594187619,1.0,2.785908371,11.44730268,77.72231048,1
26.0,6.123729481,3.508703958,3,-1.337265613,0.08354684,11.92675249,1.983285849,4.0,0.0,3,4.0,2.480088841,0.0,8.0,0.595327549,2.0,1.223682377,7.884596079,76.59327729,0
20.0,5.468181925,7.310338091,5,3.495087901,5.023319552,8.856939893,0.264229795,3.0,0.0,9,5.0,5.725368216,1.0,1.0,0.594187619,3.0,0.187927748,4.157665029,84.28917,1
27.0,3.11189243,9.43787748,7,2.415717409,6.585639148,10.55076503,-0.709312549,2.0,0.0,13,6.0,2.354300177,0.0,4.0,5.405812381,3.0,1.686974578,7.875236931,84.89616071,1
30.0,5.164328614,13.03274283,9,3.341940863,3.74457523,6.386946842,1.821975234,3.0,1.0,6,5.0,3.271263493,1.0,4.0,0.594187619,4.0,1.276926998,8.175551517,87.93005112,1
18.0,5.404502392,7.061598198,9,2.528157714,1.893748327,8.233026148,2.458558948,1.0,0.0,5,9.0,2.308268462,1.0,4.0,4.404672451,1.0,5.237231678,0.339965902,91.7545969,0
26.0,5.956307851,3.591501186,3,4.39700508,-2.780084526,1.688170336,2.011338726,2.0,0.0,3,4.0,0.365866572,0.0,9.0,7.595327549,4.0,2.990791802,-1.978916142,78.1554469,0
26.0,8.751256455,5.819406841,5,3.708513146,-0.692013602,8.930209928,2.27132396,1.0,0.0,7,6.0,2.633613445,0.0,4.0,4.404672451,3.0,1.845325828,5.416421062,78.87139178,0
27.0,6.976638786,2.433538166,1,3.04429059,5.954194955,3.786498232,3.214687592,0.0,0.0,3,8.0,2.433654564,0.0,9.0,2.404672451,4.0,2.660857914,4.757756903,63.68259656,0
26.0,7.614327791,8.328190843,6,6.896861359,12.90023173,13.23872826,0.214757279,4.0,0.0,8,6.0,4.640966037,1.0,5.0,4.405812381,4.0,4.037338841,13.74191145,95.01160446,1
24.0,2.424230239,11.78275535,9,3.609288126,5.111990297,15.40829814,-0.940877388,0.0,0.0,6,5.0,2.976168113,0.0,5.0,2.594187619,5.0,-0.271487238,10.5960889,100.3998378,1
28.0,5.330673744,4.935236593,4,1.201921573,5.500765662,6.679914477,0.824344184,1.0,0.0,8,5.0,4.272592946,0.0,7.0,2.594187619,4.0,1.206363117,3.719450658,75.65201431,1
18.0,3.441113022,7.9126399979999995,-2,1.00823178,-0.750684155,7.95246327,1.592718709,2.0,1.0,-1,3.0,1.733392857,1.0,5.0,8.595327549,1.0,3.885916045,4.898659681,67.43035707,0
23.0,4.806161054,7.792825309,7,3.165107317,4.333197576,13.67858843,0.088792203,1.0,1.0,13,6.0,4.43336558,1.0,6.0,9.405812381,4.0,3.105161678,11.93545639,87.44709964,1
29.0,9.1820055,7.320185592,6,0.363055623,1.144149967,3.041478399,4.060189592,2.0,1.0,3,7.0,0.192040843,0.0,6.0,5.404672451,3.0,3.983494945,6.795984972,89.85631251,0
22.0,7.139795332,6.640170182,7,2.960619087,3.771451781,13.42773616,3.081492413,3.0,0.0,8,4.0,3.408742505,0.0,7.0,6.594187619,5.0,1.228923989,6.263067616,86.42050375,1
23.0,2.634792515,3.434589202,5,4.763872749,6.222286228,11.82395415,2.105760959,1.0,0.0,6,5.0,2.166512804,0.0,6.0,4.594187619,1.0,1.438537444,12.10263149,83.9543167,1
25.0,3.859515797,6.126215362,2,1.858356419,-1.289539553,13.32011578,1.39282258,1.0,0.0,1,6.0,0.931109452,0.0,6.0,1.404672451,3.0,1.453222895,3.460732222,66.37153873,0
20.0,4.457116725,7.297769808,6,4.585569454,4.40925138,16.53891895,2.002818029,2.0,1.0,4,9.0,4.218694632,1.0,6.0,7.405812381,5.0,2.943896128,4.169346028,82.14056972,1
27.0,6.141000229,8.067966665,5,4.710723896,7.478918881,17.47963431,0.619026239,2.0,0.0,7,7.0,1.264685227,0.0,7.0,1.405812381,6.0,2.611609286,11.12480646,87.96829923,1
25.0,5.436930028,13.20780591,9,3.947141461,-0.019304611,10.59807783,1.095012001,0.0,0.0,5,2.0,0.69414694,0.0,1.0,8.594187619,5.0,3.41987118,3.180510319,84.3106647,1
